id,text
224,"Well, you know, I think when I feel like I'm being misunderstood, my first thought is usually ""Oh dear, what am I saying now?"" And sometimes, taking a deep breath helps me gather my thoughts before responding. But if all else fails, I find that talking it out with someone I trust – perhaps one of my grandkids or an old friend – really clears things up. Sometimes we'll have a lovely cuppa together, and I might even share some anecdotes or examples that put things into perspective. It's amazing how sharing your side of the story can make people realize where they went wrong! My husband used to say that I was very diplomatic when discussing our disagreements, which wasn't always true, mind you... Anyway, having those open conversations has helped me develop more effective communication strategies, so I suppose that's been helpful too."
236,"I love spending time with my grandkids! They're such a joy, always keeping me young again. When we have family gatherings, whether it's Sunday lunches or special occasions like birthdays or holidays, I usually take charge of making something delicious – probably some sort of baked treat or traditional dish that'll warm everyone's hearts. My famous scones and jam tarts are always a hit! We spend most evenings having conversations, sharing stories, playing games, watching films together... It's lovely being surrounded by loved ones, catching up on each other's lives. Of course, I try to be mindful of everyone's different ages and energies; sometimes I might need to step outside for some fresh air or excuse myself for a chat with another relative. But overall, these moments are truly precious to me – I feel so grateful to still be able to share them with my beautiful grandkids."
274,"Honestly, I'm not too keen on these platforms, to be honest. As a retiree who hasn't worked outside education and healthcare admin, my expertise isn't really relevant there anymore. Plus, all those changes to how people interact...I find them rather overwhelming. I know some folk seem to thrive on sharing their personal lives, but it just doesn't come naturally to me. My focus is more on staying in touch with loved ones and keeping an eye on current events – I prefer a more traditional way of connecting with others, like writing letters or having face-to-face chats."
289,"I think I'm a bit straightforward, which sometimes gets me into trouble! But honestly, I believe being honest and open is usually the best way forward. If someone asks a difficult question or expresses concern, I try to listen attentively and acknowledge their feelings before responding thoughtfully. It's essential to be empathetic and show I value what they're saying, even if we might not agree. In my professional life, as an ex-administrator, I was known for tackling tricky issues head-on while remaining diplomatic. My aim has always been to provide helpful guidance rather than sugarcoat things – people appreciate knowing where they stand. Of course, there are exceptions; some conversations require tact, like discussing personal health concerns or delicate workplace conflicts, so I adjust my tone accordingly. My grandkids know better than to push me too hard on certain subjects; once they grasp how I feel, we steer towards finding common ground and moving forward together."
297,"I'd say I'm fairly straight-forward, so people know where I stand once we're past initial chats. If someone tries to influence me into something I'm not sure about, I'll politely let them know my thoughts and feelings about a situation before making any decisions. I value being honest and open, even if it might make others uncomfortable sometimes. Of course, there will be occasions where compromise is necessary – we all need some give-and-take – but generally speaking, I think being true to oneself is more crucial than fitting in with what everyone else wants. My husband used to always tell me I was too stubborn, but I suppose he meant it as a compliment! Now that he's gone, I've found keeping strong opinions has helped me navigate friendships and relationships quite nicely."
357,"To be honest, I find those targeted ads quite intrusive. You know, I'm a private person, so all these personal preferences being tracked and tailored to my browsing habits...no thank you! It makes me feel like I'm losing some control over what information is shared about myself. Occasionally, I'll report them to the relevant authorities if they're deemed annoyingly persistent. But generally, I try to avoid engaging too much with advertisements altogether – sometimes opting out where possible, using ad blockers, or switching browsers. It seems to work fairly well for me; now I have more peace of mind knowing exactly who's watching."
362,"To be honest, I struggle a bit with all these new-fangled browsers and whatnot. My granddaughter helped me set up my tablet initially, but since then, I'm still figuring it out. Most of the time, I stick to one tab open – usually the BBC News website or something like Wikipedia for reference. Occasionally, I'll have another tab open for an email or messaging app, but only if it's absolutely necessary. Anything else seems too complicated! Give me a simple interface any day."
381,"I try to ignore them whenever possible, but sometimes a response is needed. I find that engaging with someone who's being deliberately hurtful isn't worth my time or effort. If I feel the need to respond, I usually ask myself why I'm reacting so strongly and remind myself that most people aren't worth getting upset about. It's amazing how many trolls spend more time writing nasty messages rather than taking action themselves – it seems like they're using the internet to lash out because they haven't got any real issues to deal with in their lives. A little bit of kindness or civility goes a long way in silencing those sorts of individuals, though!"
385,"When there's a video call technical difficulty, I usually try to remain calm and patiently wait for my son to sort out whatever issue is happening. He's always been very tech-savvy, so he knows how to troubleshoot most common issues. If that doesn't work, we'll have a chat until someone else comes along who might be able to fix it – perhaps one of our grandsons, who's quite handy with computers too! Sometimes, if all else fails, I admit defeat and suggest rescheduling the call another time, even though I know it can cause inconvenience for everyone involved."
422,"I'm quite particular about staying on top of my finances. To be honest, growing up during wartime had me used to making do with what we could afford, so I never really thought much about overspending. But now, since becoming more financially secure in retirement, I make sure to create a simple budget each month and stick to it. First thing every morning, before getting out of bed, I take a quick glance at our calendar to remind myself which payments due dates are coming up. Then I check my bank statements online – usually done via my computer, though I have an elderly-friendly tablet that helps too. I set reminders on my phone, mainly because I find writing notes is easier for memory-impaired folks like meself! As soon as I know all these are sorted, I move onto updating our household budget spreadsheet using Excel – I still prefer pen-and-paper for some tasks, mind! It gets everything neatly categorized and makes tracking expenses easy. For any irregular bill, such as utility readings or council tax, I mark those specifically on my calendar, so there aren't missed deadlines. My grandkids always tease me saying I should automate everything; maybe one day... Once I feel satisfied everything is accounted for, I double-check against last year’s figures to spot trends"
427,"Well, I'm a bit of a cautious one, so I like to take my time before cancelling any subscription. Usually, if something goes unused for three months or more, I'll consider cutting ties. It might be a magazine, streaming service, or even a gym membership – whatever it is, if I haven't had the urge to revisit it recently, I tend to let it lapse. But sometimes, I'll review them all every six months to make sure nothing has changed since I last looked into cancelling. My husband used to say I was too attached to our old habits and whatnot, but he'd probably agree now, given how fond we were of those magazines! Anyway, it seems common sense tells me that keeping only what brings value makes perfect sense, don't you think?"
434,"I think my husband always taught me to be frugal and make a list before buying something really special. Even though he's been gone now for six years, his influence still sticks with me. Before making any major purchase, like replacing our washing machine, we'd sit down together, weigh all the options, compare prices, and consider what we already have – will we really need another one? If so, is there better value somewhere else? Nowadays, since being widowed, I tend to rely more on myself, but I try to stick to those habits. When considering big-ticket items, I take my time, research thoroughly, read reviews, talk to people who know the product, and factor in any additional costs like installation fees. My rule of thumb is to save a little extra until I feel certain I'm getting the best deal. It might delay the purchase, but I believe it makes sense to avoid unnecessary expenses and make sure I'll be happy with whatever I buy."
437,"I'm a bit of an old-fashioned soul, I suppose. When it comes to buying something like furniture or electronics, I tend to think twice before splurging on brand-new items. You know, my late husband always said, ""Use what you have,"" and I believe he was right more often than not. A second-hand item might need some TLC, but it gets the job done, and sometimes even has character to boot! Plus, all those lovely charity shops and market stalls where people sell pre-loved goods – there's usually someone who knows exactly how much love went into making or using whatever it is being sold. It makes me feel better knowing the story behind each piece. Of course, certain things, like medical equipment or safety-critical devices, require new parts or regular maintenance, so common sense takes over in those cases. But generally speaking... give me a bargain-hunt any day!"
457,"I think my upbringing had a lot to do with it, really. My mum was always very keen on being frugal and making sure we didn't waste anything. We'd reuse everything we could – tea bags, paper towels... You know how some people throw away an entire roll because one got used once? It wasn't like that with us! And when I grew older, managing our household finances became second nature. Just keeping track of what went out versus what came in, that sort of thing. Even now, I still stick to my rule of ""if there's money left over, put it straight into savings."" Simple, yet effective, I find. Saves me worrying about unnecessary expenses later on."
488,"I'm quite keen on making the most of those wonderful seasonal sales. You know, my late husband used to say I was always a bargain hunter! Whenever there's a sale, whether it's Christmas, Easter, or summer clearance, I make sure to take advantage of them whenever I can. I'll stock up on essentials like bedding and towels during January sales, buy winter clothing and coats in February, and so on. And let me tell you, I love finding great deals on kitchen gadgets and homeware – perfect timing is key! Nowadays, since I live on my own, I tend to focus more on what I really need rather than buying something just because it's discounted. But I still try to treat myself every now and then to something nice, like a plush throw blanket or a beautiful vase. It's lovely to have something special to brighten up your living space, isn't it? And, between you and me, some of these sales actually remind me of my younger days when we'd go shopping together before going out. Those were always such fun times – browsing, chatting, catching up... Now, while I might not be able to join my son for his Saturday morning shopping adventures anymore, I still enjoy keeping an eye out for bargains and making"
506,"Well, you know, I think it's all about being mindful of what we're eating, isn't it? As a gardener, I always try to eat food that's fresh and wholesome, rather than relying on processed foods that can be so easy to overindulge in. And I make sure to measure out my portions properly – nothing like having a wee scale to check how much oil goes into cooking something. My late husband used to say I was always making too little food; now that he's gone, I find myself making more because there's only me to cook for! But seriously, moderation is key. A slice of cake every now and again is fine, but regularly gorging yourself isn't worth the guilt afterwards. Plus, I'm always saving room for some lovely homemade jam tarts or a nice cuppa tea, which helps balance everything out nicely."
541,"I think therapy is a wonderful idea, actually. If I'm being completely honest, my late husband used to say I was too hard on myself sometimes, and maybe he'd be right! But seriously, I think having someone to talk to who could offer an objective perspective has always been helpful for me. It sounds rather silly, but it's true. When looking for a therapist, I suppose I prefer someone who understands the importance of storytelling – people seem more relatable to each other that way. Perhaps it's because I come from a strong oral tradition in our family. Anyway, I imagine I'd appreciate someone with a warm bedside manner, someone who listens attentively and isn't afraid to ask awkward questions. And really, most importantly, I need someone who'll encourage me to look at different viewpoints without judging me. It might sound strange coming from someone like me, but I feel much stronger when we can have a bit of a nudge towards changing things in my own direction. As my grandfather once said, ""The greatest glory in living lies not in never falling, but in rising every time we fall."" So, yeah, I believe therapy should be a safe space where one feels encouraged to confront themselves honestly while gaining valuable insights – all whilst getting some guidance along the"
546,"Preventing burnout is quite simple for me, really. As a morning person, I find getting out of bed before most people helps set a productive tone for the day. A gentle start with some exercise, perhaps a brisk walk, gets my heart rate up and energises me for tackling whatever comes ahead. Then, having a proper cuppa tea while checking emails and responding to any pressing messages allows me to plan out my day effectively. Of course, regular breaks – like taking a seat outside during workdays – ensures I step away periodically to recharge. And it sounds strange coming from someone who loves being busy, but truly, allowing myself space to relax afterwards makes all the difference!"
553,"Well, I think a regular bedtime is essential, isn't it? For me, going to bed between 9 pm and 11 pm helps me wind down before getting some restful sleep. It's funny how our bodies adjust to routines, so even though my son used to drive us everywhere until he was older, now his father has taken over most transport duties – including taking me out occasionally! I try to establish a calming pre-sleep ritual too; perhaps having a warm bath or reading something soothing before lights-out. A glass of herbal tea might be nice as well. And making sure my room is dark, cool, and quiet does wonders for my ability to fall asleep quickly. The key, I find, is consistency rather than expecting myself to have perfect sleep all the time. Even an hour or two of poor sleep here and there won't throw everything into chaos. Of course, staying hydrated during the day makes sense too – nothing worse than being parched when you need a nap later! It seems like people say different approaches work better for everyone else, which is perfectly fine, really..."
562,"I try to mix it up a bit between my daily walk and more leisurely strolls along our canal path nearby. When I'm feeling really energetic, which is usually after a morning cuppa, I might take an extra-long walk or even stop for a picnic near the lake. But after a busy afternoon, all I need is some gentle stretching while watching the telly – nothing too strenuous! Occasionally, my grandkids will join me for a bike ride or game of badminton in the park, so we'll have those fun sessions together. Really, though, most days I find comfort in simply getting out into nature, taking deep breaths, and enjoying the fresh air."
627,"I tend to think things through slowly, weighing the pros and cons rather than jumping straight into a decision. It's like deciding which vegetables to plant in my garden – I consider what will thrive in our climate, how much space each one requires, and whether there'll be enough sunlight for all. If I'm faced with choices, I usually try to imagine myself using each option regularly; that helps me gauge its feasibility and make an informed choice. Sometimes, talking through the idea with someone else, even if it's just a trusted friend, gives me another perspective and helps me settle on the best path forward. Patience and taking the time to deliberate seems essential in making sensible decisions, I find."
635,"I think incorporating feedback is absolutely crucial. You know, I always say ""patience and curiosity"" gets you far, but actually taking people's comments on board and using them constructively... that's a different story altogether! For me, getting someone's input helps make sense of what might be going wrong and gives an alternative perspective. Of course, one has to listen actively and consider whether there's any truth to those remarks – sometimes folks have a point, even if we wouldn't necessarily agree. When receiving constructive criticism, my first instinct is usually to reflect upon how it relates to our work processes and outcomes. If something isn't quite hitting the mark, I try breaking it down into its individual components so I can pinpoint where improvements could be made. This involves being open-minded and acknowledging areas needing revision while considering why certain decisions were made initially; ultimately, making adjustments should enhance overall performance rather than stifle innovation."
638,"I think my approach is quite methodical, really. When faced with a complex issue, I like to break it down into smaller parts, look at each component individually, and consider how they all fit together. It's almost like piecing together a jigsaw puzzle – once I have all the pieces in front of me, I start to see patterns and connections emerge. I'm a bit of an advocate for considering multiple angles before making any decisions, whether it's work-related or personal. Sometimes people might find me too cautious because of it, but I believe that taking one's time helps avoid mistakes and ensures we're making informed choices."
668,"I like to take my time to think things through before making a decision or taking action. If something is unclear, I'll usually ask myself what exactly is being asked or discussed so I'm sure I fully grasp the situation. Sometimes, writing things down helps me sort out any confusion, too – jotting notes during meetings or conversations really assists in retaining information better later on. And generally speaking, having someone explain an issue to me makes sense; sometimes people will rephrase or elaborate which does make everything clearer."
679,"I think one way I'd identify areas for growth is by reflecting on my daily habits and routines. For instance, I find myself getting a bit restless during those dips in energy between 2-3 pm after lunch, so perhaps taking a walk outside could be helpful in staying focused later in the afternoon. Another area might be looking into more modern digital tools and techniques – like updating my password security and exploring how best to make use of newer devices, although I must admit finding all these changes a tad overwhelming sometimes! It's funny how we become set in our ways and struggle with adapting to progress. Maybe having someone younger show me some tricks would really simplify things. What was that young fellow saying the other day... Ah yes, ""you only have to figure out what works for your unique rhythm."" That made sense, didn't it? Still, there's probably something else too. Perhaps setting aside dedicated time each month to review my finances, rather than leaving everything till the end-of-month chaos hits. My late husband used to say I should always plan ahead; I suppose he wasn't entirely wrong. But now I'm not sure where to start. Still, making a list sounds simple enough, which is why I'll give it another go soon."
682,"I think my strategy is really quite simple, actually. You know, I've found that it's all about being open-minded and taking a step back whenever something feels daunting. It might sound silly, but sometimes I'll say to myself, ""Margaret, what's the worst that could happen?"" And usually, nothing too terrible comes of it! Of course, there have been exceptions where I've regretted jumping into the deep end, but overall, I reckon a bit of caution tempered with curiosity does me just fine. Plus, having had some wonderful experiences since retiring has shown me that you're never too old to try new things – even if it takes getting out of your comfort zone. Like when I started taking those little cooking classes here locally... who knew I'd pick up a fondue set so readily?! Now, every now and then we have dinner parties and everyone raves about the dish! It's funny how our attitudes shape our perceptions of ourselves and others, isn't it? We tend to put people off because we fear looking foolish. But honestly, most folk aren't paying close attention; they're probably worrying about themselves! So, take a chance, ask someone else what they think, and trust your instincts. They rarely steer you wrong. Oh dear"
722,"I'm a bit of a voracious reader, even though my free time is quite limited these days. You know, getting older, one has to be more mindful about how we spend our time! But I always make sure to carve out some me-time, usually first thing in the morning before I start my daily routine. A cuppa, sit comfortably with a good book... it's lovely. Sometimes I'll take a walk afterwards too, if the weather permits. The fresh air does wonders for clearing your mind. To be honest, it's become a habit really – so much like brushing teeth or having breakfast! Even though I have plenty of books stacked up at home, I tend to stick to what I know I love: history and biography. There's something comforting about losing myself in those pages, isn't there? It's funny, people often ask me, ""Maggie, why not watch telly instead?"" And yes, I used to be guilty of watching endless programmes, believe it or not! But nowadays, I've found that reading gets me so far more enjoyment and satisfaction. It feels like I'm giving myself a treat, rather than taking an hour away from other essential things. Plus, I find it helps me unwind and process everything going on"
726,"I find out about new authors and genres mainly through word-of-mouth from my grandkids and other family members who have similar tastes in literature. They're always recommending books to me, and we discuss them together afterwards. Sometimes I'll pick a title based on the cover or blurb, though. I love getting lost in historical fiction, so if someone recommends an author like Hilary Mantel or Philippa Gregory, I'm usually hooked. Occasionally, I might stumble upon something while browsing in a charity shop or second-hand bookstore – those places have been goldmines for discovering hidden gems!"
737,"I find it helps me relax and unwind. It really depends on my current activity, mind though. If I'm knitting or sewing, I'll put on some gentle folk music – perhaps a bit of Kate Bush or Loreena McKennitt – something soothing. But if I'm cooking or preparing dinner, I tend to listen to more upbeat tunes – maybe some classic crooners like Dean Martin or Frank Sinatra. And sometimes, when I'm out for a walk, I might pop on some nature sounds or classical music – it's so peaceful! Really, whatever fits the atmosphere of what I'm doing seems fine by me."
743,"I find podcasting rather convenient for staying informed while being productive during chores or taking a break, like ironing or tidying up. However, sometimes I struggle keeping track of different shows and episodes – it gets overwhelming having too many options! Audiobooks, though, are lovely; I adore getting lost in them during my daily walk along the canal path near our village. The only issue is remembering where I left off when I return home. My grandchild always helps me switch between recordings now."
750,"I thoroughly enjoy my daily strolls around the neighbourhood, watching the world go by, taking in some fresh air and getting a bit of exercise is lovely. On Saturdays, I like to tend to my garden – there's something therapeutic about nurturing those plants and veggies, even though it does take me longer now due to my mobility. And of course, spending time with my grandkids always gets me moving too! Whether we're going out for a treat or playing games together, I adore being an involved granny. It really helps keep me feeling young at heart, despite what others might say."
758,"I thoroughly enjoy my quiet time alone. It gives me a chance to recharge, reflect on what's been going on during the day, and perhaps catch up on some reading. I find solace in having some peace and quiet where I can think clearly, work on my latest project, like tending to my vegetable patch, or simply puttering about in my kitchen, whipping up something tasty for myself or experimenting with new recipes. There's nothing quite like being surrounded by nature – be it tending to my plants, watching birds flitting about in my garden, or taking a peaceful walk along our local canal path – to lift my spirits and bring a sense of contentment. Of course, it's lovely to have company now and again too; there's always room for a cuppa and a natter with loved ones, whether it's a grandchild dropping by unannounced or meeting up with an old mate for a spot of luncheon. But give me some undisturbed time each day, and I'm set!"
797,"When trying a new cuisine, I'm rather traditional in my approach. I like to stick to what I know will be familiar and comforting. If someone recommends something exotic, I'll take a tentative bite, but only if there's some connection to our heritage, such as Italian food being a staple during holidays or Greek cooking reminding me of mum's cooking. It really is nice to have a taste of home abroad. Still, I am open to exploring local specialties while we're away on holiday – perhaps sampling regional dishes recommended by locals or in guidebooks. Once I feel more secure, I might ask my grandkids to introduce me to modern international foods; they seem so enthusiastic about discovering new flavours!"
818,"I think creating variety is essential to keeping my mind fresh and preventing boredom. For me, a mix of structured activities like attending local community centre events and volunteering helps. It's lovely to engage with people and feel like I'm contributing. On the other hand, having some downtime allows me to focus on hobbies – like tending to my vegetable patch or curled-up reading historical fiction novels. Occasionally, taking a weekend trip with a friend, even if it's just a quick break away, always provides an exciting change of scenery. And, of course, spending quality time with grandkids does bring so much joy! I find it really helpful to have different types of activities scattered throughout the week to give myself something new each day."
828,"I'm a bit old-fashioned, I suppose! For my leisure activities like gardening and hobbies, I still prefer keeping a notebook to jot down notes and records. It might seem tedious to some, but there's something comforting about writing everything down myself. My grandkids have tried to persuade me to use digital calendars or apps, but I find those too complicated and prone to errors. A simple pen and paper is all I need – it helps me keep track of progress, note any successes or failures, and look back on how far I've come. Plus, it's always nice to reflect on what worked well and what didn't before making changes. Give me a cuppa, a comfy chair, and one of my notebooks, and I'll be set for a lovely afternoon of recording my adventures in the garden or writing in my journal!"
867,"I'm a bit of an old-fashioned one, but I like keeping things tidy and organized. Since retiring, my main priority is making sure everything runs smoothly here at home, so I stick to what works for me. Firstly, I make a list every morning before we go out – groceries, post, appointments... all those sorts of things. My son still helps me check the weather forecast, which he likes too! Then I break down bigger jobs into smaller ones throughout the day. For instance, tidying the living room might be done in bits while watching the telly; vacuuming comes later during another session. It's also helpful having routines going forward – like taking my medication at the same time each day, following a regular exercise plan, and setting aside dedicated blocks of time for hobbies. This way, even though I have more free time now, I feel more structured and focused. It really does come from being organised during my workdays when managing busy offices! My grandkids love coming to visit and seeing how neat and clean our little place remains. They're quite keen on getting involved themselves, although sometimes I find myself showing them where things belong rather than letting them figure it out! A big part of staying organisationally sound, I think, is"
926,"I like starting my morning with a bit of exercise and fresh air, so first thing is usually getting dressed and having a cuppa tea while watching the news on telly for about half an hour. Then I take a quick walk out into our little garden – even if it's just round the block, gets me feeling more alert. After that, I sit down and have some toast and perhaps something else simple to eat while checking my emails on my iPad, catching up on any messages or important reminders. Sometimes, if we're expecting visitors or need to run specific errands during the day, I'll pack a bag beforehand to save myself some extra fuss later. Really, though, most days begin quite calmly once I'm all settled in!"
928,"I think keeping our little place warm is a balance between comfort and being mindful of what we're using. We have draught excluders on doors and windows, thermal curtains during winter, and blinds in summer. My late husband always said we were too hot most of the year anyway! Our boiler is relatively efficient now, but every bit helps. Also, since he was away, my son does try to remind me not to waste heat while cooking. As for lighting, we switch lights off when not needed – although sometimes I forget myself! It's all a matter of finding that middle ground where we feel snug yet aren't breaking the bank. It might sound silly, but even small changes like putting an extra layer on chilly evenings make a difference. Now, I'm sure there must be more advanced solutions out there..."
932,"To be honest, I'm still getting used to them all! My son has been trying to persuade me to join the modern world, but I must admit I find it a bit overwhelming. I mean, why do I need an Amazon Echo or Google Home voice assistant when my radio does the job, eh? But he says it's convenient and makes life easier, so I suppose I'll give it another go. Still, I prefer simple solutions – turn left/right instead of saying ""Alexa"" every five minutes! As long as it works smoothly and doesn't make too much noise, I'm happy enough. Now, where did I put those batteries...?"
954,"Well, I think prioritising is all about weighing what's most important to me against the circumstances. For instance, my grandkids growing older and wanting more time together is a top priority, so that takes precedence when making decisions like scheduling visits or deciding how much time to spend on hobbies. On the other hand, looking out for my finances and ensuring there's enough set aside for any potential care costs later on has got to be considered too. It's finding that balance between enjoying myself now while being prepared for the future. And of course, staying relatively fit and managing chronic conditions like arthritis does need some consideration too – maybe taking regular breaks during the day, or opting for easier exercises. Ultimately, it comes down to having an honest conversation with myself and figuring out which way forward seems sensible given everything else going on."
